1000,4
3000,4
5000,4
7000,4
9000,4
11000,4
13000,4
15000,4
17000,4
19000,4
21000,4
23000,4
25000,4
27000,4
29000,4
31000,4
33000,4
35000,4
37000,4
39000,5
41000,5
43000,4
45000,5
47000,4
49000,5
51000,5
53000,5
55000,5
57000,5
59000,5
61000,4
63000,5
65000,5
67000,5
69000,5
71000,5
73000,5
75000,5
77000,5
79000,5
81000,5
83000,5
85000,5
87000,5
89000,5
91000,5
93000,5
95000,5
97000,5
99000,5
