1,8353
2,1184
4,97
8621,1
3,278
8,8
7,15
5,30
6,20
12,1
15,2
9,3
23,1
16,2
10,2
14,1
11,2
1,8340
8600,1
5,43
4,87
3,293
2,1189
7,13
10,3
46,1
8,7
6,14
15,2
12,1
19,2
9,1
23,1
11,2
1,8358
8572,1
5,51
2,1191
3,262
7,8
21,2
4,88
15,2
6,20
8,8
12,1
10,1
11,3
25,1
17,1
14,1
18,1
2,1205
12,5
1,8363
8708,1
6,15
3,257
13,2
5,27
4,102
8,7
7,10
11,3
9,1
10,2
1,8333
8697,1
2,1227
4,91
3,271
9,3
6,17
7,12
8,6
10,2
12,2
5,33
15,1
11,1
1,8399
8687,1
2,1145
12,4
6,18
3,293
5,36
4,80
8,9
7,8
10,1
9,5
14,1
1,8295
8569,1
2,1213
12,2
4,107
3,296
10,4
5,37
8,5
6,21
7,9
9,4
15,2
11,2
48,1
13,1
3,233
8713,1
1,8460
2,1151
17,1
4,80
8,5
7,13
5,37
9,3
6,8
30,1
12,2
10,2
15,1
11,2
2,1213
8586,1
1,8316
9,4
4,92
13,2
3,288
6,15
5,32
18,1
7,14
26,1
8,9
10,3
16,1
21,1
12,4
11,1
14,1
15,1
1,8321
5,36
4,88
24,1
8602,1
2,1244
12,2
3,261
8,5
6,17
11,3
22,1
27,1
10,4
9,4
16,1
7,4
18,1
19,1
13,2
15,1
23,1
1,8400
5,27
8664,1
2,1186
4,89
3,252
9,4
7,10
14,2
6,18
13,2
11,1
8,5
10,2
19,1
1,8292
16,2
2,1256
8572,1
3,277
4,83
7,7
5,45
25,1
14,2
13,2
17,1
9,4
39,1
6,17
12,1
11,2
42,1
10,3
21,1
8,1
1,8322
8563,1
2,1183
3,303
25,1
12,3
5,30
4,106
8,9
13,3
6,21
7,7
19,1
9,2
10,2
21,1
11,3
17,1
26,1
1,8335
8618,1
2,1215
5,41
15,1
3,265
4,104
6,12
9,8
11,1
8,3
10,4
18,1
7,4
17,1
24,1
12,2
13,1
1,8399
8619,1
2,1168
4,93
3,262
5,32
6,16
16,2
12,1
8,4
15,1
24,1
35,1
7,9
46,1
18,1
10,2
11,3
9,1
27,1
13,1
1,8368
8593,1
3,290
15,1
2,1161
20,1
5,36
9,6
4,96
8,6
6,21
13,2
22,1
7,4
10,2
11,2
12,1
25,1
1,8323
8538,1
2,1182
4,94
5,39
3,310
12,4
10,5
24,1
14,1
18,3
7,11
6,12
11,2
8,6
9,3
13,2
15,1
1,8370
8671,1
2,1220
3,250
4,80
6,18
5,40
11,2
7,7
31,2
8,6
23,1
9,2
18,1
2,1165
12,2
1,8346
8537,1
3,298
4,94
5,41
6,20
20,2
8,8
7,11
39,1
21,1
9,3
15,1
10,3
24,1
13,2
1,8386
8643,1
4,97
2,1155
3,283
5,34
15,2
35,1
9,1
6,22
10,3
7,6
48,1
8,6
24,1
20,1
