1000,0.02003456576109942
3000,0.007604907144195442
5000,0.004957891058928421
7000,0.00364020918212966
9000,0.0029354878931664124
11000,0.0024435625089084217
13000,0.0020424643443818415
15000,0.0018532606042623257
17000,0.0016018468070673959
19000,0.0014781875821080113
21000,0.0013987503295915906
23000,0.0012188122066519
25000,0.0011894248141012262
27000,0.0010595250557817086
29000,0.001025382914348324
31000,0.000975014739480632
33000,0.000914554822558885
35000,0.0008625096919150092
37000,0.000827282113655582
39000,0.000767990110685902
41000,0.0007423795301051694
43000,0.0007162458804062109
45000,0.0006841585322159876
47000,0.0006483793081283963
49000,0.000642915813690012
51000,0.0006129940573831749
53000,0.000598260614367276
55000,0.0005775644574272314
57000,0.0005539032936515953
59000,0.0005358087173687036
61000,0.0005251612164125374
63000,0.0005072054499075532
65000,0.0004916031532869441
67000,0.00047280462070301433
69000,0.0004751168910451108
71000,0.0004584705857278985
73000,0.00043898235807648375
75000,0.0004356232805652267
77000,0.00042223724767848867
79000,0.000406250537107208
81000,0.00040404568168550363
83000,0.0003916218703325022
85000,0.0003872002600273372
87000,0.0003824588763878059
89000,0.00036561730317233635
91000,0.0003620606831449449
93000,0.00035266145884211376
95000,0.0003480064652841827
97000,0.0003405796607202014
99000,0.00034039848691448497
