35,6423
34,6709
30,6172
40,3263
37,5194
29,5687
31,6576
26,3436
33,6986
36,5942
42,2033
27,4158
38,4680
39,3910
28,4860
32,6826
44,1248
24,1972
21,646
43,1688
41,2655
25,2630
47,441
49,206
50,154
46,674
52,63
22,1002
23,1392
51,107
45,902
48,331
53,49
20,419
55,14
60,1
18,138
19,222
17,83
58,3
54,23
16,41
57,5
56,6
11,1
15,16
59,2
13,4
14,5
61,1
12,1
37,5343
23,1466
41,2701
32,6895
33,6925
34,6674
39,3923
38,4635
27,4029
29,5676
35,6356
45,897
40,3353
31,6716
21,649
28,4841
30,6180
36,5991
24,1804
25,2659
48,346
42,2065
43,1614
46,670
26,3339
47,461
15,21
19,251
44,1232
52,52
22,995
50,149
20,435
55,11
49,206
54,22
18,141
51,95
53,33
17,77
16,41
57,7
58,2
56,4
14,11
59,1
13,5
12,1
30,6257
33,7035
27,4089
36,5833
26,3341
28,4850
40,3262
31,6676
41,2627
32,7037
34,6775
38,4626
37,5279
45,882
29,5648
35,6371
42,2048
23,1372
44,1262
25,2635
39,3887
43,1628
46,657
47,474
49,211
51,84
17,67
24,1984
53,50
22,968
48,311
21,641
50,150
18,164
52,61
19,245
20,385
54,23
58,5
55,21
16,37
15,16
56,9
57,4
59,1
14,4
12,3
13,4
11,1
29,5707
38,4662
35,6434
37,5256
36,5897
30,6233
33,6726
50,143
39,3908
42,2077
45,897
26,3460
31,6620
25,2635
41,2687
48,301
40,3262
28,4943
24,1956
43,1647
27,4231
34,6721
22,1031
44,1250
32,6771
46,662
21,663
23,1389
19,261
47,446
49,208
51,91
20,407
52,65
53,33
56,12
18,119
57,4
54,17
60,1
17,60
55,14
16,47
15,27
58,4
13,7
12,3
14,4
11,1
32,6817
37,5411
29,5532
46,635
39,3987
36,5961
47,457
35,6348
30,6173
16,40
33,6870
41,2712
27,4041
26,3394
42,2102
38,4656
24,1933
40,3257
22,967
31,6695
43,1656
21,663
34,6833
44,1247
49,219
28,4863
25,2629
45,905
50,140
20,408
23,1410
19,237
48,311
58,2
51,77
18,140
52,45
55,15
54,22
53,42
56,11
17,80
15,32
59,2
57,3
9,1
14,14
61,1
11,1
13,2
12,1
37,5383
34,6664
26,3398
39,3994
40,3227
35,6557
33,6816
36,5860
38,4599
43,1580
29,5587
41,2737
31,6586
21,666
32,6735
45,890
28,4938
44,1230
24,2015
30,6287
22,991
48,324
47,450
27,4212
23,1420
20,419
18,138
42,2039
25,2571
50,146
49,226
46,649
19,268
54,20
52,70
51,81
17,87
53,34
55,15
14,6
15,15
16,35
56,11
13,9
58,3
57,6
59,3
61,1
12,2
36,6012
40,3243
30,6121
34,6753
27,3985
29,5689
45,905
33,6955
32,7007
28,4908
38,4662
35,6473
41,2688
51,84
31,6449
37,5291
42,2052
24,1941
39,3905
44,1316
25,2564
43,1631
46,692
26,3350
23,1411
22,973
47,473
20,385
49,214
19,281
52,62
53,41
21,659
50,153
48,344
54,15
18,133
55,18
56,7
17,74
57,6
58,2
59,3
15,15
16,39
60,1
12,2
14,7
61,1
13,5
31,6600
35,6462
33,6865
38,4645
37,5228
45,862
34,6752
26,3327
29,5672
36,5941
30,6129
44,1230
46,616
40,3360
28,4790
42,2198
32,6954
39,3970
43,1585
27,4175
20,444
25,2617
21,658
41,2683
23,1409
47,462
22,905
24,2027
49,210
51,92
48,296
50,152
17,86
52,58
54,17
19,235
18,138
55,15
53,43
60,4
16,39
13,6
57,8
58,3
56,11
15,12
14,5
59,1
12,3
34,6796
32,6809
50,140
36,6005
43,1576
38,4637
39,3945
30,6132
33,6913
23,1430
28,4963
44,1219
46,705
26,3315
29,5572
31,6488
37,5277
45,868
35,6450
40,3164
41,2679
42,2129
27,4211
48,323
47,502
52,64
24,2061
25,2588
22,1002
21,654
54,23
19,241
20,422
49,228
18,139
55,19
51,104
56,9
17,87
16,42
53,35
61,1
57,2
15,17
12,1
59,2
13,3
10,1
14,7
32,6930
35,6401
33,6985
43,1687
27,4230
30,6196
31,6590
42,2124
29,5639
37,5412
39,3917
28,4969
36,5855
45,857
34,6716
25,2481
41,2609
26,3404
40,3210
46,609
38,4600
24,1999
49,212
19,247
47,470
50,155
23,1405
44,1238
21,635
18,127
52,53
22,979
48,333
16,31
51,90
20,397
54,28
55,13
53,36
57,5
56,9
17,82
59,2
14,8
15,18
63,1
60,2
62,1
58,1
13,2
33,6858
48,321
30,6118
38,4678
31,6661
39,3924
45,891
24,1986
36,5909
28,4782
29,5583
32,6743
35,6486
34,6832
26,3394
43,1673
40,3281
37,5411
42,2148
41,2669
44,1321
23,1386
27,4199
25,2490
20,395
21,608
47,429
22,1017
46,651
19,247
53,38
51,88
58,2
49,194
50,164
57,4
52,68
18,133
16,40
59,2
17,88
14,7
55,19
15,19
54,27
56,7
60,1
13,4
11,1
12,3
35,6504
33,6991
38,4597
30,6244
39,3963
36,6024
31,6534
44,1157
32,7033
41,2706
34,6543
27,4197
23,1440
43,1528
29,5626
28,4895
21,640
47,447
37,5271
46,668
22,949
40,3266
26,3311
24,2002
17,91
25,2640
42,2034
20,417
45,885
48,318
50,138
51,88
19,263
18,142
49,218
52,68
53,27
55,16
54,22
15,24
58,4
57,8
16,32
14,13
12,1
56,6
13,7
61,1
59,1
33,6832
32,6749
36,5877
34,6663
44,1254
28,4935
30,6159
42,2078
31,6638
40,3356
35,6508
25,2643
41,2662
39,3950
29,5650
26,3312
24,1980
37,5375
23,1453
50,146
27,4051
38,4726
43,1531
18,169
46,621
19,260
22,947
55,19
47,500
45,924
52,60
48,320
51,100
49,230
20,416
58,3
21,657
54,27
53,39
57,5
17,91
16,42
56,7
15,26
12,1
59,2
13,2
14,4
26,3414
39,3892
33,6945
40,3231
29,5597
46,637
37,5318
32,6994
34,6716
35,6249
36,5884
38,4602
48,317
27,4254
42,2047
31,6684
30,6192
51,104
41,2729
43,1605
28,4927
20,388
25,2614
21,679
24,2037
19,243
23,1372
17,80
44,1212
53,33
45,900
47,462
52,64
22,958
49,208
50,134
55,17
18,149
16,44
59,1
54,23
15,19
58,2
60,1
12,3
56,8
14,8
57,2
61,1
32,6773
23,1453
40,3221
29,5581
28,4894
35,6414
37,5218
25,2582
30,6283
27,4107
41,2696
34,6769
26,3371
36,5981
31,6546
42,2095
46,676
39,4031
44,1193
43,1657
47,450
45,910
33,6984
21,626
38,4684
48,316
24,2014
50,119
55,13
22,1002
17,73
51,99
52,66
20,416
18,118
49,177
56,9
19,244
57,7
54,22
15,18
53,40
16,40
14,5
59,2
13,3
10,1
11,1
40,3278
46,697
31,6468
42,2104
34,6804
45,915
44,1203
26,3380
30,6113
36,5863
27,4080
19,241
33,7050
28,4902
41,2674
32,6908
37,5378
50,142
38,4599
29,5549
35,6477
48,340
25,2662
43,1597
39,3947
24,1965
18,133
47,461
23,1460
22,933
20,411
21,677
49,212
16,32
17,59
51,102
52,57
14,6
56,12
55,10
15,26
54,24
53,37
57,3
58,2
60,2
59,1
11,1
13,3
38,4703
32,6926
39,3843
29,5606
35,6505
30,6190
34,6684
26,3336
33,6934
40,3252
36,5887
31,6527
28,4937
41,2780
37,5265
24,2001
48,291
46,596
25,2584
43,1615
42,2036
47,447
54,21
27,4132
45,878
23,1441
44,1251
51,99
49,230
22,1083
50,146
21,682
20,441
53,42
18,132
19,244
17,81
57,2
52,54
16,34
56,12
12,2
63,1
55,16
14,5
13,4
15,16
58,2
59,1
11,3
36,5853
40,3231
27,4170
29,5551
34,6847
32,6968
24,1989
39,3884
26,3344
33,6952
42,2185
38,4736
31,6668
30,6142
37,5306
21,618
41,2604
35,6342
22,964
25,2620
47,492
45,886
28,4909
46,662
23,1390
19,254
43,1600
44,1200
51,97
48,278
49,196
50,149
20,450
16,45
18,159
53,40
17,82
54,14
55,17
52,69
57,5
56,6
14,5
60,1
15,16
12,2
13,2
36,5895
29,5629
37,5383
13,3
40,3346
32,6967
31,6612
35,6347
38,4615
34,6802
39,4039
43,1563
41,2733
44,1167
42,2069
26,3326
30,6236
46,676
33,6832
54,28
25,2709
27,3987
28,4833
22,944
24,1993
20,396
19,250
51,99
47,450
56,11
23,1419
45,913
53,49
48,314
21,638
49,218
16,35
55,10
52,60
50,157
17,76
18,122
58,4
57,8
15,21
14,11
11,2
60,1
12,2
33,7052
36,6015
32,6940
40,3272
29,5521
34,6573
30,6195
38,4593
37,5368
41,2723
39,4075
20,405
35,6534
54,31
42,2067
27,4106
44,1160
31,6476
28,4942
43,1651
46,623
49,214
25,2604
24,1951
47,455
26,3356
22,1015
45,930
50,160
21,624
23,1359
55,15
48,312
18,120
53,35
59,4
17,67
19,239
52,64
16,30
51,90
56,4
58,4
57,5
13,1
14,8
15,10
62,1
12,1
